,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,RfR 0 Individual Costs,RfR 1 Individual Costs,RfR 2 Individual Costs,RfR 3 Individual Costs,RfR 4 Individual Costs
8567,3038209.928498188,0,0.0038776724909811125,0.0,0.0,0,0,0,0,0
8568,219084545.5913722,0,0.2563560396703048,0.0,0.0,0,0,0,0,0
8569,813346663.2804482,0,0.7638742204569577,0.0,0.0,0,0,0,0,0
8570,46483863.776821785,0,0.04594662827482131,0.0,0.0,0,0,0,0,0
8571,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8572,147806155.05853325,0,0.1332270202056645,0.0,0.0,0,0,0,0,0
8573,1878359.470604207,0,0.0018912679693840128,0.0,0.0,0,0,0,0,0
8574,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8575,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8576,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8577,3966493.691288756,0,0.004298544738166484,0.0,0.0,0,0,0,0,0
8578,988165757.6058786,0,0.7860666794295976,0.0,0.0,0,0,0,0,0
8579,11412073.347077847,0,0.012297641957710995,0.0,0.0,0,0,0,0,0
8580,1907669.708526837,0,0.00182802159667968,0.0,0.0,0,0,0,0,0
8581,413215486.3944437,0,0.3332130629230957,0.0,0.0,0,0,0,0,0
8582,100627104.91243812,0,0.1152970081660793,0.0,0.0,0,0,0,0,0
8583,389375514.7790256,0,0.3856328510819707,0.0,0.0,0,0,0,0,0
8584,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8585,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8586,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8587,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8588,333753566.20089525,0,0.2599730443030666,0.0,0.0,0,0,0,0,0
8589,95160208.34153384,0,0.13014763006783475,0.0,0.0,0,0,0,0,0
8590,1786672.456584596,0,0.0017759662650544596,0.0,0.0,0,0,0,0,0
8591,459713815.9039574,0,0.5455690454639104,0.0,0.0,0,0,0,0,0
8592,52888519.06776055,0,0.0554268702787139,0.0,0.0,0,0,0,0,0
8593,160580632.6309564,0,0.19921138564970958,0.0,0.0,0,0,0,0,0
8594,110622104.6503289,0,0.13308434444662665,0.0,0.0,0,0,0,0,0
8595,26398257.91163838,0,0.0303766453913323,0.0,0.0,0,0,0,0,0
8596,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8597,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8598,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8599,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8600,11252657.618271686,0,0.016421180491899754,0.0,0.0,0,0,0,0,0
8601,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8602,903330395.0551653,0,0.8210959114015084,0.0,0.0,0,0,0,0,0
8603,260602830.67427093,0,0.22168068886101933,0.0,0.0,0,0,0,0,0
8604,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8605,5249315.30841821,0,0.0038595128609147673,0.0,0.0,0,0,0,0,0
8606,61238210.561803415,0,0.06733872522680764,0.0,0.0,0,0,0,0,0
8607,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8608,120849117.49214943,0,0.13356002951649937,0.0,0.0,0,0,0,0,0
8609,22645767.69695072,0,0.023378366930053247,0.0,0.0,0,0,0,0,0
8610,166585333.186807,0,0.13258825504098157,0.0,0.0,0,0,0,0,0
8611,158347121.11447102,0,0.13100514037715105,0.0,0.0,0,0,0,0,0
8612,435064130.2825808,0,0.3870667852524149,0.0,0.0,0,0,0,0,0
8613,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8614,622382691.3125336,0,0.5595123815040388,0.0,0.0,0,0,0,0,0
8615,757921870.1169384,0,0.5879984800971286,0.0,0.0,0,0,0,0,0
8616,38748874.641518414,0,0.03572458568297775,0.0,0.0,0,0,0,0,0
8617,3055799.8198126843,0,0.003920278977537317,0.0,0.0,0,0,0,0,0
8618,464065281.27058923,0,0.3848714278733631,0.0,0.0,0,0,0,0,0
8619,130307376.66754808,0,0.11301384571993678,0.0,0.0,0,0,0,0,0
8620,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8621,54358174.37826161,0,0.04659480336251343,0.0,0.0,0,0,0,0,0
8622,158066494.2442675,0,0.1306378915495065,0.0,0.0,0,0,0,0,0
8623,10469385.400746651,0,0.011156065612841506,0.0,0.0,0,0,0,0,0
8624,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8625,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8626,15944000.654943094,0,0.016194446376528778,0.0,0.0,0,0,0,0,0
8627,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8628,444946150.01880264,0,0.38819265769659395,0.0,0.0,0,0,0,0,0
8629,5680681.332305945,0,0.005634690947473278,0.0,0.0,0,0,0,0,0
8630,109592502.33416878,0,0.11506871342376777,0.0,0.0,0,0,0,0,0
8631,743754545.9661245,0,0.6181178727974536,0.0,0.0,0,0,0,0,0
8632,697237109.7390279,0,0.7735364296700653,0.0,0.0,0,0,0,0,0
8633,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8634,431278623.04082406,0,0.35693555172004676,0.0,0.0,0,0,0,0,0
8635,12031853.003688514,0,0.016304868469570973,0.0,0.0,0,0,0,0,0
8636,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8637,11472752.498178948,0,0.011793868232792762,0.0,0.0,0,0,0,0,0
8638,15302357.192905143,0,0.015427124535919844,0.0,0.0,0,0,0,0,0
8639,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8640,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8641,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8642,1058001300.2481269,0,0.7803363330201536,0.0,0.0,0,0,0,0,0
8643,529062959.0075979,0,0.5861766429580525,0.0,0.0,0,0,0,0,0
8644,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8645,478851507.31075156,0,0.5797391916607951,0.0,0.0,0,0,0,0,0
8646,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8647,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8648,45760811.963499695,0,0.04615575135240935,0.0,0.0,0,0,0,0,0
8649,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8650,14567868.449815001,0,0.012271256175856152,0.0,0.0,0,0,0,0,0
8651,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8652,112667376.03112926,0,0.0816838942250436,0.0,0.0,0,0,0,0,0
8653,21557680.56081176,0,0.02357708758684115,0.0,0.0,0,0,0,0,0
8654,29655722.622251563,0,0.03541040892491433,0.0,0.0,0,0,0,0,0
8655,264821184.8442857,0,0.2520107283007317,0.0,0.0,0,0,0,0,0
8656,6449494.748463556,0,0.006631407332738827,0.0,0.0,0,0,0,0,0
8657,1066904989.3494256,0,0.8187818858834897,0.0,0.0,0,0,0,0,0
8658,59780332.46029565,0,0.06555298142471722,0.0,0.0,0,0,0,0,0
8659,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8660,30773017.664418384,0,0.02946021558044776,0.0,0.0,0,0,0,0,0
8661,62217535.79108659,0,0.06273160096724606,0.0,0.0,0,0,0,0,0
8662,36578085.282222316,0,0.03430482047346132,0.0,0.0,0,0,0,0,0
8663,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8664,44381356.392443955,0,0.046526661040187905,0.0,0.0,0,0,0,0,0
8665,40101166.090574756,0,0.035975369235163666,0.0,0.0,0,0,0,0,0
8666,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8667,216849715.88538897,0,0.25247148040226775,0.0,0.0,0,0,0,0,0
8668,69104548.48339206,0,0.07283558934620166,0.0,0.0,0,0,0,0,0
8669,343380545.55353236,0,0.31325812410449655,0.0,0.0,0,0,0,0,0
8670,11379827.944720317,0,0.012231508664726283,0.0,0.0,0,0,0,0,0
8671,1881917.8762303735,0,0.001964648052344069,0.0,0.0,0,0,0,0,0
8672,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8673,551497209.7657187,0,0.5701143648735602,0.0,0.0,0,0,0,0,0
8674,145297301.27775496,0,0.13312988752262167,0.0,0.0,0,0,0,0,0
8675,103528862.87673989,0,0.0726194010083622,0.0,0.0,0,0,0,0,0
8676,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8677,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8678,773908450.8682216,0,0.5814123830374363,0.0,0.0,0,0,0,0,0
8679,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8680,110763200.77044812,0,0.13342610948869005,0.0,0.0,0,0,0,0,0
8681,34799583.01384633,0,0.03681302629933694,0.0,0.0,0,0,0,0,0
8682,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8683,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8684,60358953.31787145,0,0.07403920069019765,0.0,0.0,0,0,0,0,0
8685,848695572.2077749,0,0.7686813622097455,0.0,0.0,0,0,0,0,0
8686,665149003.8992696,0,0.5705393930281951,0.0,0.0,0,0,0,0,0
8687,5437346.983736908,0,0.007473096108163805,0.0,0.0,0,0,0,0,0
8688,6259246.031953457,0,0.007306732858958676,0.0,0.0,0,0,0,0,0
8689,1076160623.4844053,0,0.7330271993932079,0.0,0.0,0,0,0,0,0
8690,19404800.459368084,0,0.01631386053308881,0.0,0.0,0,0,0,0,0
8691,53174551.85409581,0,0.04331392045648557,0.0,0.0,0,0,0,0,0
8692,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8693,1084212175.93299,0,0.8210045627192976,0.0,0.0,0,0,0,0,0
8694,5897765.308198447,0,0.006824779129747632,0.0,0.0,0,0,0,0,0
8695,280684184.27701557,0,0.25472119963463513,0.0,0.0,0,0,0,0,0
8696,199233052.02668127,0,0.1928616960825868,0.0,0.0,0,0,0,0,0
8697,21057670.05556555,0,0.02253195941688744,0.0,0.0,0,0,0,0,0
8698,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8699,510277826.60225,0,0.5776650319038601,0.0,0.0,0,0,0,0,0
8700,317833618.29221034,0,0.3892178782732033,0.0,0.0,0,0,0,0,0
8701,719129757.201551,0,0.7886487595483429,0.0,0.0,0,0,0,0,0
8702,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8703,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8704,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8705,523474386.7475905,0,0.5770309717173816,0.0,0.0,0,0,0,0,0
8706,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8707,991150367.841811,0,0.7889846107120924,0.0,0.0,0,0,0,0,0
8708,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8709,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8710,18983527.018714942,0,0.023306323094802878,0.0,0.0,0,0,0,0,0
8711,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8712,18754534.928617667,0,0.016125284231770794,0.0,0.0,0,0,0,0,0
8713,29577628.79171868,0,0.023298677009711187,0.0,0.0,0,0,0,0,0
8714,265534803.46185678,0,0.2347396952644653,0.0,0.0,0,0,0,0,0
8715,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8716,271131183.3523638,0,0.26112568894604843,0.0,0.0,0,0,0,0,0
8717,5834979.038256237,0,0.007170835999103149,0.0,0.0,0,0,0,0,0
8718,96586675.29027599,0,0.08789771783690921,0.0,0.0,0,0,0,0,0
8719,778657206.2798626,0,0.6909345883980004,0.0,0.0,0,0,0,0,0
8720,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8721,284158348.8892899,0,0.25947137019602073,0.0,0.0,0,0,0,0,0
8722,1359041.79243012,0,0.0013946502042118743,0.0,0.0,0,0,0,0,0
8723,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8724,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8725,2448119.4257160313,0,0.0033169563344944246,0.0,0.0,0,0,0,0,0
8726,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8727,22687640.792517547,0,0.02346131780097471,0.0,0.0,0,0,0,0,0
8728,125690839.38543469,0,0.12948051072529232,0.0,0.0,0,0,0,0,0
8729,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8730,166977855.19374108,0,0.16344334085438106,0.0,0.0,0,0,0,0,0
8731,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8732,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8733,677799540.7361348,0,0.5875190129113845,0.0,0.0,0,0,0,0,0
8734,667685158.515291,0,0.574600637433272,0.0,0.0,0,0,0,0,0
8735,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8736,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8737,150691029.72467494,0,0.13077158875595662,0.0,0.0,0,0,0,0,0
8738,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8739,429403475.2213156,0,0.39850469474510797,0.0,0.0,0,0,0,0,0
8740,2528104.0739880074,0,0.003426920154845136,0.0,0.0,0,0,0,0,0
8741,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8742,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8743,1047035064.1856191,0,0.7972129128977788,0.0,0.0,0,0,0,0,0
8744,9529117.270286864,0,0.010600077903103144,0.0,0.0,0,0,0,0,0
8745,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8746,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8747,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8748,6733067.997028746,0,0.006742149972565579,0.0,0.0,0,0,0,0,0
8749,8255332.716728136,0,0.0070287147872705935,0.0,0.0,0,0,0,0,0
8750,130542348.67859633,0,0.13286804892788795,0.0,0.0,0,0,0,0,0
8751,49275116.32503985,0,0.046389585182841336,0.0,0.0,0,0,0,0,0
8752,732252460.1435009,0,0.8102154968736484,0.0,0.0,0,0,0,0,0
8753,30107262.309179544,0,0.036475762946881124,0.0,0.0,0,0,0,0,0
8754,236184105.8752285,0,0.25122168332371597,0.0,0.0,0,0,0,0,0
8755,37058667.89587206,0,0.028808734448871998,0.0,0.0,0,0,0,0,0
8756,770443261.6768111,0,0.679722550123187,0.0,0.0,0,0,0,0,0
8757,730521542.8780578,0,0.8073736135714192,0.0,0.0,0,0,0,0,0
8758,324136643.01007146,0,0.25938520862851666,0.0,0.0,0,0,0,0,0
8759,1005780497.781724,0,0.7715481028721335,0.0,0.0,0,0,0,0,0
8760,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8761,45977211.17088805,0,0.04658443957038289,0.0,0.0,0,0,0,0,0
8762,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8763,351344850.3008177,0,0.39394592719484994,0.0,0.0,0,0,0,0,0
8764,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8765,200315264.865919,0,0.18920877215664714,0.0,0.0,0,0,0,0,0
8766,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8767,26116927.421190623,0,0.02048174276303417,0.0,0.0,0,0,0,0,0
8768,13952746.786986105,0,0.0122737186239008,0.0,0.0,0,0,0,0,0
8769,5146948.403391042,0,0.0053634802154964795,0.0,0.0,0,0,0,0,0
8770,623344968.758388,0,0.5760312601458559,0.0,0.0,0,0,0,0,0
8771,38450714.78500006,0,0.04622316361972635,0.0,0.0,0,0,0,0,0
8772,1010071825.0735288,0,0.8122362204898328,0.0,0.0,0,0,0,0,0
8773,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8774,379027610.44981444,0,0.35248099403735644,0.0,0.0,0,0,0,0,0
8775,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8776,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8777,234229.54318875918,0,0.0002704501293161963,0.0,0.0,0,0,0,0,0
8778,14740737.442827502,0,0.015983584808926758,0.0,0.0,0,0,0,0,0
8779,6143435.148788413,0,0.005848031592676461,0.0,0.0,0,0,0,0,0
8780,151197136.10058245,0,0.1314791769892251,0.0,0.0,0,0,0,0,0
8781,556740630.7065362,0,0.5780836496792756,0.0,0.0,0,0,0,0,0
8782,15890834.806476597,0,0.016091001945203888,0.0,0.0,0,0,0,0,0
8783,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8784,37546348.362750396,0,0.03612771616673178,0.0,0.0,0,0,0,0,0
8785,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8786,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8787,69565548.69833052,0,0.07324365401188199,0.0,0.0,0,0,0,0,0
8788,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8789,601722369.9444485,0,0.7401807089627416,0.0,0.0,0,0,0,0,0
8790,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8791,220219565.89518282,0,0.25796451423909067,0.0,0.0,0,0,0,0,0
8792,60954201.036571205,0,0.054168428369166084,0.0,0.0,0,0,0,0,0
8793,224805374.8177334,0,0.192840845642551,0.0,0.0,0,0,0,0,0
8794,12660326.795783624,0,0.01224374424130564,0.0,0.0,0,0,0,0,0
8795,81733360.68656307,0,0.07159801170958174,0.0,0.0,0,0,0,0,0
8796,20094977.90621552,0,0.023151267433239878,0.0,0.0,0,0,0,0,0
8797,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8798,458260510.36275554,0,0.3513205321268172,0.0,0.0,0,0,0,0,0
8799,7075472.0567314625,0,0.0074204546112578915,0.0,0.0,0,0,0,0,0
8800,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8801,56553388.7179197,0,0.04626227895611268,0.0,0.0,0,0,0,0,0
8802,291357745.00412434,0,0.3107251144723959,0.0,0.0,0,0,0,0,0
8803,15869740.50749413,0,0.013410993797924818,0.0,0.0,0,0,0,0,0
8804,55080634.754043974,0,0.054125860780371335,0.0,0.0,0,0,0,0,0
8805,25240111.000885487,0,0.022911887065254374,0.0,0.0,0,0,0,0,0
8806,145787424.73102236,0,0.13403390375860075,0.0,0.0,0,0,0,0,0
8807,13070021.410364676,0,0.01420887485819426,0.0,0.0,0,0,0,0,0
8808,254823621.53235176,0,0.25740765817490724,0.0,0.0,0,0,0,0,0
8809,33455979.53883861,0,0.028764770957063583,0.0,0.0,0,0,0,0,0
8810,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8811,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8812,99893734.71972886,0,0.12604295502229773,0.0,0.0,0,0,0,0,0
8813,75170994.70231846,0,0.07409657521219627,0.0,0.0,0,0,0,0,0
8814,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8815,161838882.42147884,0,0.1896896166330561,0.0,0.0,0,0,0,0,0
8816,159542571.4891779,0,0.1325988840680715,0.0,0.0,0,0,0,0,0
8817,172981929.40669543,0,0.17740924563984858,0.0,0.0,0,0,0,0,0
8818,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8819,11145800.615718316,0,0.010972099510352329,0.0,0.0,0,0,0,0,0
8820,952204729.0846611,0,0.7982663438806448,0.0,0.0,0,0,0,0,0
8821,63023403.24608499,0,0.0681881856573871,0.0,0.0,0,0,0,0,0
8822,10175419.892334491,0,0.011493508824762818,0.0,0.0,0,0,0,0,0
8823,22118466.790299095,0,0.019670395198673578,0.0,0.0,0,0,0,0,0
8824,70021226.73728278,0,0.07144601371640781,0.0,0.0,0,0,0,0,0
8825,217024506.3570044,0,0.1791642158931195,0.0,0.0,0,0,0,0,0
8826,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8827,425838102.12613785,0,0.2998570669869619,0.0,0.0,0,0,0,0,0
8828,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8829,23880485.504418544,0,0.023475433624167704,0.0,0.0,0,0,0,0,0
8830,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8831,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8832,7568159.498219927,0,0.007363114900347477,0.0,0.0,0,0,0,0,0
8833,8689441.311812304,0,0.00734903891886496,0.0,0.0,0,0,0,0,0
8834,749555209.1467719,0,0.5784060112222427,0.0,0.0,0,0,0,0,0
8835,790935841.0338728,0,0.7987577000898084,0.0,0.0,0,0,0,0,0
8836,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8837,152609172.3350972,0,0.13355877657760226,0.0,0.0,0,0,0,0,0
8838,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8839,584483202.89356,0,0.5512983173056458,0.0,0.0,0,0,0,0,0
8840,96933683.68224803,0,0.1343207888021497,0.0,0.0,0,0,0,0,0
8841,628379458.8849099,0,0.5837689086831825,0.0,0.0,0,0,0,0,0
8842,35791500.35861003,0,0.03634446117079156,0.0,0.0,0,0,0,0,0
8843,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8844,73052030.100382,0,0.07255342011010552,0.0,0.0,0,0,0,0,0
8845,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8846,478644870.6364306,0,0.36410011882863247,0.0,0.0,0,0,0,0,0
8847,36040126.66945949,0,0.03683699148744894,0.0,0.0,0,0,0,0,0
8848,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8849,51645380.85037108,0,0.05224578792396622,0.0,0.0,0,0,0,0,0
8850,15918369.056153066,0,0.018989282676644174,0.0,0.0,0,0,0,0,0
8851,109792614.05510622,0,0.1314791769892251,0.0,0.0,0,0,0,0,0
8852,111663329.13420644,0,0.12892209030547394,0.0,0.0,0,0,0,0,0
8853,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8854,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8855,18364585.40827176,0,0.02184600420559435,0.0,0.0,0,0,0,0,0
8856,47623656.112109154,0,0.04338194981619558,0.0,0.0,0,0,0,0,0
8857,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8858,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8859,2134110.3710630545,0,0.0017587478987379666,0.0,0.0,0,0,0,0,0
8860,48514515.09982433,0,0.04683890089699208,0.0,0.0,0,0,0,0,0
8861,943315002.1642395,0,0.8117609287704572,0.0,0.0,0,0,0,0,0
8862,144151265.75464377,0,0.12212031242843259,0.0,0.0,0,0,0,0,0
8863,184350412.36481878,0,0.12519036861772953,0.0,0.0,0,0,0,0,0
8864,151741194.67118698,0,0.13223746867974373,0.0,0.0,0,0,0,0,0
8865,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8866,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8867,162692878.78452945,0,0.13364645515036755,0.0,0.0,0,0,0,0,0
8868,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8869,45843787.69002319,0,0.05789381148531652,0.0,0.0,0,0,0,0,0
8870,70552745.05281964,0,0.07253612436531179,0.0,0.0,0,0,0,0,0
8871,473250100.8608289,0,0.4530435604864246,0.0,0.0,0,0,0,0,0
8872,3820132.8853433384,0,0.003951000399493071,0.0,0.0,0,0,0,0,0
8873,7276786.949378243,0,0.007103505992041828,0.0,0.0,0,0,0,0,0
8874,721124153.930355,0,0.7919262308048826,0.0,0.0,0,0,0,0,0
8875,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8876,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8877,103876367.45339093,0,0.13391517858206248,0.0,0.0,0,0,0,0,0
8878,7498455.456633606,0,0.007234548138468775,0.0,0.0,0,0,0,0,0
8879,122384175.726168,0,0.12431277705431729,0.0,0.0,0,0,0,0,0
8880,86386800.73986995,0,0.07260083788954794,0.0,0.0,0,0,0,0,0
8881,687292511.0894251,0,0.7578305686976932,0.0,0.0,0,0,0,0,0
8882,329213.3264062961,0,0.0003330319550399528,0.0,0.0,0,0,0,0,0
8883,15656583.984383058,0,0.021995620743023792,0.0,0.0,0,0,0,0,0
8884,16636181.366703907,0,0.015857189645219483,0.0,0.0,0,0,0,0,0
8885,37965335.92204291,0,0.03736821972629219,0.0,0.0,0,0,0,0,0
8886,142531313.32857716,0,0.13346977007043642,0.0,0.0,0,0,0,0,0
8887,12330369.87314466,0,0.012105906769577499,0.0,0.0,0,0,0,0,0
8888,20849098.03261472,0,0.017193023412274806,0.0,0.0,0,0,0,0,0
8889,192355035.78794646,0,0.13413759759609462,0.0,0.0,0,0,0,0,0
8890,130641250.25585584,0,0.12551988741975728,0.0,0.0,0,0,0,0,0
8891,119105938.44342941,0,0.09244399609435716,0.0,0.0,0,0,0,0,0
8892,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8893,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8894,1049883679.3268609,0,0.7824239644893071,0.0,0.0,0,0,0,0,0
8895,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8896,39401273.99849694,0,0.04521086338773259,0.0,0.0,0,0,0,0,0
8897,704379223.3235351,0,0.579669867456432,0.0,0.0,0,0,0,0,0
8898,749074914.9730237,0,0.8059309292842429,0.0,0.0,0,0,0,0,0
8899,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8900,1992356.865066492,0,0.0019874574525291715,0.0,0.0,0,0,0,0,0
8901,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8902,10077244.843493365,0,0.010572148768851064,0.0,0.0,0,0,0,0,0
8903,317154180.47000873,0,0.2511717816569413,0.0,0.0,0,0,0,0,0
8904,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8905,113522078.05243404,0,0.1329756987293434,0.0,0.0,0,0,0,0,0
8906,295479940.95656157,0,0.2595817456793501,0.0,0.0,0,0,0,0,0
8907,22553676.049375605,0,0.020241219458209374,0.0,0.0,0,0,0,0,0
8908,45162956.63672918,0,0.053512450920746794,0.0,0.0,0,0,0,0,0
8909,3707866.0256135166,0,0.0037328467241772786,0.0,0.0,0,0,0,0,0
8910,46921510.85873698,0,0.04679815523838028,0.0,0.0,0,0,0,0,0
8911,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8912,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8913,23228202.95299919,0,0.01866563462913103,0.0,0.0,0,0,0,0,0
8914,21525569.978840634,0,0.023509969649478796,0.0,0.0,0,0,0,0,0
8915,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8916,160232843.93284863,0,0.13364645515036755,0.0,0.0,0,0,0,0,0
8917,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8918,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8919,206623245.62935865,0,0.16236457780382219,0.0,0.0,0,0,0,0,0
8920,1011866186.6168612,0,0.7398106778064966,0.0,0.0,0,0,0,0,0
8921,18794520.88775114,0,0.01880521259166651,0.0,0.0,0,0,0,0,0
8922,73479818.29853255,0,0.07340087127477718,0.0,0.0,0,0,0,0,0
8923,89822322.82607548,0,0.07198709707796702,0.0,0.0,0,0,0,0,0
8924,46940968.972611845,0,0.046836014758777265,0.0,0.0,0,0,0,0,0
8925,10987166.437765216,0,0.01194603337912039,0.0,0.0,0,0,0,0,0
8926,166669144.28464472,0,0.13261076428394405,0.0,0.0,0,0,0,0,0
8927,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8928,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8929,33975228.53599145,0,0.036456714146143626,0.0,0.0,0,0,0,0,0
8930,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8931,1825834.6151613249,0,0.0017890707138444018,0.0,0.0,0,0,0,0,0
8932,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8933,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8934,9810584.72117072,0,0.010683148804468683,0.0,0.0,0,0,0,0,0
8935,18624413.597005576,0,0.018091817964388787,0.0,0.0,0,0,0,0,0
8936,0.0,0,0.0,0.0,0.0,0,0,0,0,0
8937,401673034.6069534,0,0.3552617072770481,0.0,0.0,0,0,0,0,0
8938,19430477.815285504,0,0.018585706880130122,0.0,0.0,0,0,0,0,0
